0000000000000000000000000000000000000000000000000000000000000000,2200
00053b986792db55ff958288b040229660e35bd3487918ef62a8d24880888622,294579659
0009cd0b6b00a1a55d3ca45fb926fc7033f77d8ee713ee7256268a40a3307ad4,100000
000ab12c80d0960fabd4fbabaeb8b6d7e062318e8e3992afdd2b59a1ec5a8320,347529
0012169aa92a00f06610127f9e5e89a8bae550fccc9a0b17387137846850980e,210510854
0017f314b851a59ad527caacac374861b2747777b649cb44d06fe75a902e2dce,12204060
0024901f7e70ecbabf52014dff21f0e018a4b03026ed5e1b3f452df69edebc1e,13109831
002ec6ace5de1771b673b8092419023e4f1832575dca7b2e8919870f7a8d2a77,71137977
003240ac3d905af75ec53807eb43de68f7895f73cb25ff7b5a6ac0fa3bb12bb9,20000000
0046a50d877a8be33ec605f71b3b473aaa2834197e65f31893529921406926cb,20000000
0048fe713827ce7dba6ddef9802d8581507f84d46a98990c9df1e772f2395200,372078098
005c348cd7c1600c5d05901360f436e0fe2a4724db32072aeaa1a3e5b67ee9e4,1000000
00626c7141af60781dab23395be16245b46c953d06e4ec755618d4c70a0b5dc4,100
00658a6f4f8a9710796cae252320b5b91063a5adc802c59e7724333eecbd6ebe,19000
006ae753aa916f38681f605631b3016c96beae3751cfbf482495c9d43bddecde,11850311
006aee7839315f8e06db13c73c74b50f583b31ab9b1f03bc2ab9c124c00428e2,226
0071751d8771abf4f2365a119cb39154952e893e887cbf2330ba307a70940583,202403301
00796b1f40207babb0ed701cb233e5293de4080d78fcaa5208bcbbb9f55452de,393406954
0079c0ca12dc3d066a35f64226b78c450225a549d124cd63971f166cc6a7484b,265680018
0085430dafa68a74aa6a5aea0dd1efb121a0d5de286fe828c3ff79168d3c47e2,42000
0090d12e262e0d27c00e74b21770e2222cc76afc6dce71941495b18ecea6f730,18731671
009a8c5e7647d0463a60f5fbf84023659652785f27a54fcf51ea814febc01832,399615748
009d7caef6e14f75c0d1eb5af85a85e14e9791b4866df5bc3d742210a990a201,385262381
00a1dd2537874ba864c320fa15614231fcec118bbc347bc590a31553c80815f9,1999671
00a45e124c56483ac3b8cb55b67fb8ac66875b7ed668380ffae6dbc06a537cff,3822884
00a5a647a5881731dcf23c8cb72d10b6e5ce9d7524dda6195870ddd889e61211,100
00a5ba89d8f9f7dd663e0bfb6cf87f5db81ff065e523c85ebbbbbafb8ab44aa0,10000000
00c3269e87946b0d1e83917919ec69b10ba9be59d7cf1de3fee7372fd7021a85,14155537
00c675be30576e9b8d05d8d20921c53414dff5074660bfb84066f59234866cc7,1000000
00cea677fea22e3a66a00c97127371a92107f5778ed4f64ecc71dd36adcf668b,4566741
00d4c90c146a98a33ea7ba37657e481734c7f2d345ba875a4f2dd69fed0406c4,9000
00e3c0df9cb0d6bf5fe9f6af2a374920fa3f76fcbca57bea1cac855f065c50bd,91391235
00e41ab90b4c3935b9ebba26c809b3206a9f3b52c5d5c190db216c0dac09d5cf,79224312
00e84a37ac4be656937cc2c9dde3cd4050eb478dc2f4d84ebdec32e29c0a0ec4,82419
00e8a7b0659d51aea064e47afd4a7bcff63f7c197a77af8869b9c30351085c1d,23667813
00e99b841743b3ecdecd9c48a44de7a8d53ae68c23f055ae6e880697fcae2aab,284615459
00ece59131c1718ee3a8281f134adf31c333159d3714059926ace6cb0a42b3a3,16940340
00f2f9c2df247962ce435c7cdf209c1188a984ecc2ef0ca382d605d753bc2850,15173619
00fdc8359e4c8f33256a5ef2b1e073873a238d94043261efe42304fb642d3243,13509524
0103a6ca4605a865eefe9352fd44fba603c04b40d0da1f06f98dc4917f6105ca,17278399
01148951dc3ecc5a984c3941dc440520ff9e59dfa2ab2a10d74d8ae39737830a,14260307
011b81eaea899aa9c4c85ee85a6d0065f744326283575afb0288eb1a2eb16ec1,16087039
011ed9ffc4901822c63e1e083f90bbbd3fa174dee38d2ee3f7b7f522f7fdfd4e,97185
012d877dc891cfc377e88055bbd3e70210c044f836e1290e8e6e01a3ee42023f,480739771
01395df17397187558ea52d571e7b93933e866a2837f4648bbd295120c4e672d,232988964
013f9d4188340313bda5f3617e0e48b78562e84d38a51ac729a068d1ef632b17,42000
014a2642fe3a5fda83cfc54366cac6e1ce3c7e0125db47852573f074d315466f,17441939
015126f6a6d0955ceef5892e2e238c8d6b30726f287d01610d89538445955faf,334403559
0154d4429d8beeb6c52868f890d40c81926fe67574b14bf76383aed07e76df5d,1000
01590ff3a86291f7f189a2d2a3883ef8c850cb007764c06577015b8c4c6ab35a,63107
015ab67bb19660f56b8f39b9704925f21c453a6142ce3075f2f79429c7e5c56e,100000000
015dbda35b68ed739726fed6c63a901593736c48c9e66dc7dcb27ed58ac8e7a6,23464520
0163d1b615b3744a0a87b8ba641bb765099e935604435a5f087e738d52007279,387483676
017189446f5e6a57e33b7afd57f39be470963e5ac1a12309da858d86f7f21626,18485201
01722b0f18d10a2390860a6d3175ddeebcb658592d2f4e6db9d62f07aad28ad4,50872
0176b370c6479f242cac9b7f2c1a392dd849ebd33c7c208cacb02f74ce78f55a,55000000
0180c6e7a56559966932b0656a965410f0cbe73b13d2f9c1f8a9f7994b3ef0ed,63000
01899959b6e32626b2de0f15eadb8e2056b2ab26accbda3804337ce2f01de904,100
018d62607add007b4c2ad481770fc36d8aed46e36369c714d88002aba6b3703f,12563374
018e0e1ec5e53836779f76146e2bec9ca6d4da18d1c4e3b0c99bae06f3118846,17952298
018f3cc13c7e2e74a8fe40431220739557a1aaf39bc42df39ad292163a135343,100000000
019208b2411daaacbc0d7e80b168e08efdedd05e205b69b8809dbfdd010ebf06,1075000
0197415e655906fdeac0f4450fe4e6ede970aae1ab6b94d770cbbff44c584261,14179885
01984ed8373125ce4c556c579b7f854447922b1855b74aba0b88b8841bc79783,255967679
019a2062e1dda557e6ca70f8ebc1d004aba0edfb322399c81c5c6b335e9e9aed,1000000
019c0e3ad118e396a660d094ff5d669b467e9c7c66bff92c2d21fd895246d20a,10807678
019cfcfd5b77aaccce101eef401c5c5658418529e59ec4d4adfe1400d0a4f490,10000000
01a17ae9dff67413c447df34c2e08ed3d3ce267ac1c1754069ac95929092f797,346329503
01bb92cf942bb089c92c8366e6148cbfc54a57d4d285dae7d203d7690c3611c4,34328
01bc75ec88589caef1298301aca8e9af66c6de11860b0ba0e586484817086193,15436740
01c1327defded2309ea768f7ad9817fd4c594401feca6ca9bf515dad985e5c9c,262206915
01c13705646bd8e9b5fae0ede87129fc398a339fa3c6b20be205e20efc8cfcd4,512019639
01c9c115385315cd6290248eef4e93282c8a465802e62f0db36c3ef0060cef33,18301452
01cd8380d1688e77c46076d51fcbd0519381c7a6b23de739cd32029aa2f3f7b1,1130402814
01d0da3345b6685296ecb5e3b31479b0bf673ee4059e626ffad55d41cccc59aa,73259
01d16e30c29837fa56e3424dc8f1daba43684f988333ef0a411848b3a0f52a49,15861749
01dcbd29df2cb780062c94c93b48622aca77359793bd5b8dabed2102e8b5384b,163557017
01e0cbc26c50e72ef217a94399c745f4b34b6fe6856236ad0fdb7b6b6fd8cf1f,9990
01e18a0101609c19e3b5ca9271f1a5ef2d1bb3feb87d849c054fa6dbfdd59ed1,16041200
01ed6b292b93d94c6e224c7bd044ca5084827897a81c6b19f6fd9575afb40ffe,5500000
01f1431462b937d6471dafc6bf71671e8c79f912caeb0ab3421a14634dc7959e,42000
01f773ce4341f73053c2e42c2ae1895a06fef516ab4a0fcbe5bd0e41145b1c57,6147747
01f9a32dad2b4d91ca72a23134f74701d305adaa3e632d9835cc36c8369f4085,234564503
01feecb60a8555ace691c65d634c9dae5893c87423bf91d75cea9a36e9b873b4,86791495
021331ce0749b5a0d16396ea597ee6f30f6d15d93b286a2706863e7e01d83142,6700000
02145e9dfab11ddc328682f123adfba5a82b82fa3974445a505b4af4c0c2a979,11522317
021dd886c0a7d6bcfb622ef60dd1e571af381a97c663c017398971cdc12ef86b,75153922
02247d6f012484c6a6905b0b6c61ae575a707d0beaec9422bb405694693cd771,10000000
02276a8a1bf8ef075176f607cf1853ff4ec69ba122dcf605db045966f0a1cf23,42000
022cef9bd0caa65d51610a1a6d7086af94de52ad43a60a994e6cbb853e2e7c72,42000
02350196d593a2cf4ccc7f41461fddbde38a4254f4cad8d79464c7db1187e47e,20152881
0235b9d7ef9e0100ddd57bd4b04f2826fe87202f623c942cbc9c9c64ced9d8f9,532487
02396414cef0988c693c49601ec4eea53306a575ab110dd67af910b3fe8782ba,93781487
023df77f583674193f872dcdf46c8e874e26ddbf0819ff12788fb79853dacbbd,87455698
023e7f45b87f30fcfb20608f7e7a1d9c75d7800aacc3151d968805f0c7799012,43287503
023fda6bbdd8a518180589280fd09e06ec61f203d14fd00b24a9ebe90c53d18a,73655618
024184f6bbc10cf2e591deec27a4496059c341d23521eeb3f70c748de3e806a5,12124254
02491276ba0c8867706d8a7971d8fbbc7020b6f2739036e68b2e6c9056c24022,10452770
024f9c4111e93061d169cb43e2acb1f4958c73af39ec6c7271683c9449f208c2,74995
02530273350dcbbab8cafc4deb642dea43d964545a70badbd5153d487d498431,362917555
0254706cdaa55a6bd715ae604e3f60cdf620947c7ee8ad3b1616221ab8368852,85690966
0256cb91bed2de145f812b5aaff5706fb1b2cf84bd65d7849abbfadc48218201,30326
02598914b16d0fcdbc4bf340e0215ca27f4bbe74947ad2c73323aae941863e5f,91434177
02613994a2c753c1d3ea790c4eca3e6c6571af1d8eab094ff9333af90c24de12,45105
0261e67a6ea1b4b10db5e164c02bd395e4b706d1af6d038cf2ac827fb6f8581d,100000000
02638ae5f68246266657ab24972573d353574ab1819e6e43ae6a62bf7ebad564,6796180
02640d3c4bab637a1931941b57c56822ac61468e0a4b4fb3eb098f51afeac6d0,42000
0265ac8107917cc8ea921ea9d8c71f732c8ab729f85da8d9c313f98a8f190726,353246
026876ad67b7231f4e102755cff3982586a4fd5c18e7e5bc4f9fcd7e9c8f583c,10000000
026f7b55ae45a09af2bfeb1bb91c1eb9d3fd1d69cfdb67ddcebfefaa7b0831a3,3235588297
026fd33859774cbcc68b06d884dcd9c96e2a0a2f64c8107b93fc7805fef23057,327271220
027e04ccdd8e20539da70ab858403904f2cfbdbb3de06a1d873e1dc9b0e6b760,65
027f26bc24fd644ce6817cf80c5a438606a7fda4b35b1bd790ff003c017b65da,26666000
028854ab9463061ec220096fd41a0813e99f8bd72a3158ad70fce05afbde23b0,316459888
0297e29f1ba77b0264361ad344f39b1da53f61fe542a2f6d5526f7c0beeb2829,26934
029af6a265ef83fc0fa023297fc2dfd37b145335f747bee57f0e4843d866f00f,256341607
02a1a823ff9799ba02dadcba29ebf6e3be83e6f9c2a8cdfe49c6510e78994906,10274635
02a1b8bf554289d5c799da11e4371b9224ae6234e3b63ddb8dbc18dccb0bfcd5,21715
02ab256f23105dded16378c0e763188c59c5196fcdc8e990afafec84511d795c,12104845
02b1ba61de59b9c4c40f2f416d768c54a268937f29dcdad6b79d8f62e1d34868,11682407
02b209687e0ada744a5be436a46c3af984a2de987b991c131bf9f356253b223b,89659890
02b8913debb587c50cd4fd800c7f8814dfe3e9fcab65b04953fe8e41cef2abb1,1000000
02b9fc100afd28583d2af7461d2e6f569202492d8c368706ee9bc5737ddde121,333858024
02c1079243326cb5917e542bffa967b3b80463176f0f08b2b4bf45ca7e4c409a,17159742
02c600ecc22bd4371d3abd3b11dc47666bb500bf58bb13592512dc39d11d58c5,2100000
02c8cf8d0759ab4d62e566857556f99a768519a7bfd7b4c37f214e91b3eefcf8,105177
02c98c99de86bbce70b17eee5af98bf6548637e8830e32653374dd531a52ea63,15959618
02c9badcb387c2af4fcd672cbf13e24629a6218c0fb14c199e857c3fe02d53f7,297201218
02cd81a93f879a0a7e6a3ab38fba78fd5de712f18074552a45106d973aea6c73,10216796
02d4e70ce34356004b0183b0110252b184d3043fdc6a2e57ec3b76af2347836d,251039668
02de52419e550b3fadace1113e22afaec6c327dc40e89dded997a2067a567b90,42029
02e134b3ce1cabbbb9b521e69b87b5ad48bcef06afc3ee8f4b90599045907f79,378636551
02eab605df84a237e17f7b8eebcfbfbeec2dd97eb73e2d3cffa0528f68f84dbc,2875605
02ee407a38fafd7f2b5c5c4da538831816a64a13be85aaf4e602674dcccd2fa3,126221198
02f0f9ef29f23bb20738cd0730290e3261e9a073d8863a57932e23f7c8b6ad4d,10125833
02f3a307a45b45fa81f01b044137628909563a47e170438d0b08bfb77bf40875,13669056
02ff8429f9c7c48c97c22dc970a42ca2c2f4499648b9d479c4fffa8e752d360e,1000000
02ffa9ea580a066635459916ae4b990e561fac393549dcdc26fc65a81fd308d0,75006992
03000bcd1d5f5ba920821420b4aea0759ed2c4c1fe655e896a52c9c20d022588,253896170
03048ccd1f06b97669c5ad1b30f5a0bd0ebad294d995183d4a891bf06960b8bb,11337666
030894973e2aa2a9e6d54f81ece9d3617f94667bd803b980b5ef3b9c4a84335b,75385872
030ce822359929580246a1eda0d563f1b475b3b09fbedd9dbaac487ed0b84d76,70404
030f1e44b7cfcfc912361ad827bb93ea27a17755f2a32bbfe097a0bf083e59f9,2568788
030fbf36a3e913aed7b1c666fc2d026025b2be445ca83602bffe0398d82a2fed,100000000
031d65949d7d61e9ecb66279b013b7fc277e2bd188ea4f81fc8d64534225f7cf,11386917
032be1f37ed841fd6253a534751d0327d367576ee5821992ab512d8a70597d7e,815067
0339f7da68d1a34a0dc187723e4b1b86e746a6720f478e6c97f4739fd2c36290,500000
033a381da2de95cde774ab5117e8c4c43f921447507218f73e1c307431dcb07b,4
033b07ed8b27895fe90c1e34f6d70d38d3ea52a64d49116d918de2ad3065fbad,150325745
033dfac89a15b9811f80480d3a67e0a1088e28ec65c1f2b431d740ce3c1e4043,91119880
0346778a311ba8cf9749fd62e242f38d460930583a44f807275c8fa1bb0ff228,62000
0350e72b99222f4430eb0e28c677a0b7e6fc81fe0933e7b632aa619a593d050c,74852343
03545566af59239ece85abec5e72c7c8b1dc137ac21f2ed30d92491b55fb931d,373645296
036cf21b251bf414577f9e31e685d7d6244cc50fc7210b3bd056956511aa640e,299483538
037cfd86ffa73755d1eb2b40ed9974a55c3978f6e2e86bf2f64bb4843ed2e8cd,375278205
0386634275d638edd16c6c1180e37ab89e90ce20b06fd272d6b926786ade10f2,9385138
0387ef91da7075c7e12f3617f98c274f06b41226ee9ae63ef8c6e01ccae580f1,153292
039b852d03c3778e7daa4de167bf37f2f0efbc113776230c825ad645a29466a2,28196
039c955457921bd03741102703d03e3ad436a1c750d6ac1ebd3a985fca0993f0,350343980
039dc9abd5df07387dc66d42025e642477527027d483ec315c9a1edfd471a360,235154320
03a7c0b84cc3e3159915ba02e8d86c8b1823a47c12d85c5fd222d3402f81dbe6,75761211
03b33ebdff52d698a68c9b5d26a0a736703f47ea1c0677a591dd1dfb7448af39,391403850
03c085696509a370af12b2278b8dd2afff85535a9b3fce0819e060816f2794aa,13654759
03c336fd3af7e51344a78c2fcece33f321038e05ca3b80de605beb8ce7fba17f,247443780
03c4378dca2c2408e4a7e96e15794a1f99654205fe284b41cdbaf0cabddcc6e0,12655755
03c4b36d4f5af2eb5a3e9a00927cbc2c0fc4043bc6dd3a4e3966e5d407be6f34,152092129
03cb4345b2b52221799e2a0b35b3ded2b95b44b9113a23b76ed8efd056ef4ad0,84000
03d2656b18e117d673c349e61494eb53d12ff00b66ffdc9e64332eb4f3c105a4,501103215
03d4bbe09238a6c8a3a89a75f7920d7bfc7dbbde18b691ec0de0f6dc3c0f8b16,500000000
03dd408ae5e1c82f52311e197a34d862ee386cc37c774462e9e8e6480193c66f,250000
03e2cae4f8256fa15a8b7260a8fc73e05d71397494968297ff8d346e504aeea2,16899380
03e7f151ac861135ef4acbeba379b8baa72558605fb7ed530b382b3c09734a38,28180
03ea2e8f772b1483ba43b37a197fd53d882872c0d07e3631751689e01e863e64,1000000
03ef6841b5560c871da9a58c5f0cb02f227f3c4c6395f7ccf486bd3c74371ec7,2000000
03f46bcf0b420e0c1c0d46947fe264ac9747aa666045e873f4f6a6b482ed00de,75201582
03f71b0a2c2562788882bb15d92483fdc80f8546ccc773ed0d9c923a83f8153a,316016940
03ffe8094a885391e413656b2fc331f27ce47071242a3a4e206cf903e6c5f4fb,7249995
040ebc91192ba23301d555182f5183808772841fb485258a49749254f8d43b5b,20000000
0412a46634dca0a7355204ec89ab7cb3915ad6ebfdd1e78f111201dbe4475abf,20000000
0412ee009c6a7ed524c73a0c922934b7bf73963998e690d56526ee827d68bf9b,1000
041a391dd457eb9f025fa0554adfe0570d5f81c2dbb17bc66579268756baa93f,18147984
0421c254236a9c5f0dfc56f7fd3eea9f12bd833a3f405ce68ef142bc532e22cc,200000
04245219573f7bc974e6f512afd9267f1db446ee5ab6984b9e00282999470598,3181925
0429bbf04e5590820e3bbca86a2887cd2c973621d64245809657eb54160c708a,32543
042f5f750ce4da1a6e2c147623524095f718721d7efabd03f535ebe55921dd15,1000
0430a4a5d6c789fd9ef6e72843496dc0deca5e9cb185baa1dace3a39cdb246f6,9746745
04341ab5c632b7722d96ecc68cbcc7dbf83264193c495de906bcb8d4e314ed00,16836413
0445987d258600bb1ca18d8e249a17452c9eb78dfdc6a1b55cc8b051bec7b5d5,13486181
044e303a883817be07810f5ba8a4cc137258b99e2b2e3ccdcb9461719d0525e1,72745952
045accc91bfa62f57446fc5061eece2c22b0d6c874d8151b1ab090dacfc37f7a,154437406
045bc3f234c9b08295a0681649df091f264538ce2d85cb8886b5c2fae76fb3e3,392628806
046c21a0d8d5fb5388966ecf6fe45e9f5c3c13af7c1b5e0d4a38e39830afddad,100000000
047148bc17d51979d9f6472ad10d00014415d3bbb97fda13bf26c79ff933d40e,349723014
0479afb97f848e316c88376349b1c0ad35d612d6fe498524a19401201762bedb,274905842
047bbc7b36ef2b605554292333fece662e985726dad5eabd66ff3e158d753a4c,100000
0485205671bb8c990ab04a5fc5740b91539bc61524ea9f41c52c1a4401a73a6a,9999000
048bc31cc4679b8feab5c9798faa183ef59810b3ce50cad809fe5ca44219eb88,1000
0498bbe26cc982e6e5ec20801e0083bbb483f68bdebe2db35546e9fe443c0556,61891
0499848ff6bad15ce7cd3d52f14a877eb131413e46345cb37157bb1d8cc80ebf,89863828
049afbbd138dfa1bb28e59b3f3ef6e3ddc6f67da13d3a17c1e5a441f9c3981d3,2000
049fac4bc4b447794257c31ec819f79cb364a24b2002c76066d4845c3ed2aa87,16647741
04a8c682ae1b22f2779755e4792094b1f96899876a5225490fe71360dc6bbca0,16290668
04afc0c90b85504afa3d981bc6498d7f26e8a73992c35e1915543d52e9179941,75240119
04b313afbabc457889d8301891b33d15c33d36cf82295ca7c95bee64841f75f4,219458728
04b688ea36d95874c166285c09d98f3005d14f946be34a15402eb3c6faaf6cd1,7505772
04b68b82daae307d2e554e1ebd7138bbb91f22d4a6bdbbe9efe800d629f6f886,17588941
04c9559232858d06dc2dec169ed756286a58fcc156adac55d35118eef0878b65,15634039
04db7308c6563a06ddd3244dea03a85497b2fbe79ca4c959d8fcbe41fc07f26c,274479729
04dcb7da10636a29b3aeefbcb4d9eff28655ebe2b5983bd21362610174bd08eb,14577246
04deab5489b134dfa603e2717c0de6dae1b108a1e3c386d713958b8b49c4d813,10524377
04ee395bd2377421c97ecefe394f9b3838d9fe0a3cb897fe21bc782c498b3cb8,11557665
04eee678402d2989866b70f8f3afda3356d356d15f51b59c8c5f4f02c614fcd0,33535094
04fad9a0a662d7f41d083211e3addae7a01bf0cfba92107dd5a6d79e8aa29852,92921387
04fcc33469a386af3cf087dbe739427e78a00f30f53955157c1e041acbeb37d9,43103
04fef7790fafb1a4432aa1dc724caaf603178fb89a20e223250a63f3b9fe3036,73068237
05077e36c0047d59d6b69ea462ce90382324c7841cc45b01c6bbced30c3f464b,10051764
05082518df7b5277bdadd31f5ddcea5c00152bfd714ab6f325cbb2f6155c7f15,43225
050939231c4a4e03606940db6e0f75cac979cae2864dfdb1c24e346a11b48a1b,70399614
050ef87f1883d4a270c1f497dbfe94fa26e1b7e5fad0fa3ae949f84d46287b07,56520
05143d9511613e897de64c2df6111bf466c1aa28965123b3d83d3dd9f8e07d93,438242423
051d4e6e31fea2fba8d1a0383f623ed8b3bad3508017fa45d931c2f82659c403,2500000
05229d98d8e59e04c9f1088c74368a4b744ac988f65293f3b6af65b1b6f9874e,94590776
0527cff11166512526794b50f57a0e140351a7821ae63c2bb335403322e97b11,75089869
05311062c07d0ade9a45181ef82ce5ce569ed2b3a179e1a66808ce2eb6edd9cb,5954881
053971620659dc6dd1b0570e4d124177c63f4d38e5caa0ae0fd313091930c9b2,27201
054203dab8674addecee6d9b3eb1c9c13c91cfd44bce38ed8de9ae83409be489,18076721
0542cc298d69d1640739decaa8883f53e6a48bfa37df05e407340c899decffe7,7382272
054311d6f6a6d235d92ca2178111ab1044c2c924c66875cc93e5725e8e06f8f7,29903442
0545dc54a6f7851a735ed4fc3cc5d08505c041e8097e2a886abd79ae8d174974,12415629
054be9c101347e245f094e06df84b08ebfd711cab7f23564052f8a629d78cfcf,62000
0559e3510016bbe5f414c191a58f47f524e094fe80d5105de7689822d6eefd71,10559072
055b3771105f86e9b70bb9f86c0305b8497df4399ce99293a08df7d55573bbdc,64746
056a74831c5e08580763888eb12acf527cdaa4f903156b8a72b1aa81c5a08a9b,2000000
057e43ff75539a555957d57651bd80009c0bbd7015d78b17f33e33c7e5cbd4eb,9999000
05803ae05bc210d8a8523166a73219f6baf98b62a5650b99c001b8edd8051d10,19710112
058606feab6d6d018d9585737ac1674d9d6bbcaa88e1bf854868882fefae8cf9,50000000
0587c203e34364ad342bd0fdc990950ed5d08097811fe3859c159936e57d24e0,235921003
0591cd5c2e5fdb4ab7d9088943232ff7370f3e00ef4a03208e819dde8340e75d,142970271
059764c00cbeb5fbbd680bb7700a302514f1ab470c80f6c634800d1d73d7e2d7,242748225
059a92668dc96480a4ae3f1201cfa88066e27be29db113b639ed88e525ff6412,9367572
059d6fe3fa226aa964d4d8266db2dd3595537b2bc6b83f79e62a694427be9d9e,1050221233
05a827a46a4335622c7dfc2db4744dbab6247852aefc50794edc856ddc199bc5,20993
05a8af1de9359226c9c42bb238d0a83f858491359a7b0a66fc50f0d5109f316d,11294666
05aaa6ff650e6337b333345e4f04a37fa32d7f97f27146af87cd5e074a443951,73077020
05b02d0c1e30b79c42b381cbcbe3cca8ba71610f60e7a1d54f4afb4de93aecb6,352942403
05b14d1fb7dcdbc059ac3a048c7b4a516731221fd761fb79bbeff5a93f2cc766,55920
05b3ade3e05e845305229909ef8c9378e561d5e663dcdcedae1673e76b2bbf19,93919
05b708ad7419c47cd7f9afc5ba21ac1ed221b1fb4a46eacc2e5a1543fd87fc31,27777000
05bbc722fcc4b28c44266ae82a5ab7aac2497dc18ec1eec316fc3bbac0ec3b47,14425496
05bbfd9b3ea76dc8fd83d88c8c341ce161180f3ca6f598ffba2d4b52c5db1e37,88967931
05c00870e7eb445304661fb7f87d4dce9763fadccb907517995dcdc9190fcdff,1944022
05c144828453b5a6222de02999bb6a7fabdec33172a4cff9044c87005db560b2,16262577
05c48eeaef0880984a796e5a3a807c0f61214c77bae71c56d496c5f208936780,16713695
05cb80c42b5824fa1312d4f40b4a8992b533dd1ae6286fbb49c5a61ce0bdb2ac,10000000
05d69847b184f59679e6f0e23640aa5da73424362ba018ae7cd16d3e61bc6e19,10933573
05d7de53e2be4ff14e1cae60cedbc7663cb6107942f6036c5b9f4111bf3986c7,87526
05de3a7c0f2a13a41ff3bb4968c5aa039b00309e97d82f31202e267c29aa4a6b,93748
05e308d75fa19ff207bcafecdc5f14f92c89f940baa059d78702a6391774cf36,316369876
05e4380d9f4f56d7d208cd424a1a7ea7219f569d146c8b104e55c5db638c1a67,89548009
05e63f7865ebea60f520bc204db8b8e5954f33e1811131dc3f35623897a936e4,104433500
05ec80a02caed6b50ce7095bea520358e8af6f9de444d52ef1b3861c93068ceb,678000
05ec9b79aac04992593bab4eda32d6da2948160ea908f3815f5318c2a275ede8,16126062
05eef7a0406c552c8f35be1debb2929d0a9cff1029f5c7ca3c8354381b16157a,1850
05f18d065b93b56353153ba542183917eeafb8d25912c3423d7b5353a55928cc,78714
05f5fee2036f4710fa38b785d964a35cdb3588a1a829fbf171ad0bc2cb7360fc,14385966
06020188f4c932d365d6d1ca674eda73f8942ce4e0b3cdabef3c5d09b955f713,71512840
060c52f1ef486e32bdf0cfc2ef75fd62d721cf6c46ddf164f4450d82d5b382ba,84407231
062981a0a6f0e6f883b9dd5fe64bdc22e1fff20d3bdba55c199c85efaf7f7925,387137280
062d0e362f16d622a39cfeee54d44615aa1af52cb7f6be05bc63548e8ce62ab9,377423089
062e554ce8c1e51bb6b0511043ab1813700bb0e3a657a5ed07eb12455c799ed5,1000000
06396b52bde84f4f6e0cada2307f6fb110c794cb677dc3b02d5c0fd67228d35c,357999490
063e15b90ef32e0760ee7340636e9f6aef7e0d7126ede2e885e0213813b8b4c5,2630872
0640c3a6ddc303e96da22532f618589633d176cf1bed32a33b78c4ae76d9d540,84738379
0641a40aa4b43a11e1b8f9f18f43d54d660e22912b622b72b0cb5d3ce2a416df,6405271
0647ac9acd6474b7cc46a8a3ecb4cf9836adeb0bae20a71d7953a83769481b17,16382767
064a64e53d6f8170c5d5fb6adf61399d18124ad102dcc53d62ce066e9cef1bda,1000
064d8c4cc82d10b3c0050bc4e876c3b24b2c065f4f050592c40fad832789e659,11243372
0656595fc71175a55a635481c5661fe1f07e89693888f660631666b302ccf57f,89441559
065d91c3cff8638897dcce88a31e96c5b096d07fd3dec56e0d859b2ddd409f04,1000
065ee43896bacba72dfa0188d71b2fc407ae8dbd21dfca30af9c6b19745d6493,15434533
06617b2b961cf49b2391eec0390f67cc4c85fb5fa3c9067f6ad86b3cc04cf574,1
067439029faf1f9886eac6f4db27dd7dfc4519cb9c80b8598c59fca8c1add5e4,85131440
0674bacddd7ec341c6b2c9f468d710de59ec5e553dbaa2d76f32983bbbf0b641,12911591
06844046857f0124f1797402963a8a50336bcddaccfcd4fad14d5dce10f9b0ae,71744058
068f8c98ca05aa254049774e3dbfb83ef26912de070ba95f23bde7f28b815bba,29330000
06910428a0228eca3dff0a145aaafe09eb954ba37b0e59d5615c98f33036fed5,136205
069d32e1ff4b09f4eb506cf71672d3477808fad0d2057d8c06328b3b112a7716,18546520
069e5ae3dc6062e9b05dd5d31daae591869295089ec19fcbbb267a9ebf3b3892,290528835
06a0bf31cbba825be8a9cd29f0dab485889dd8a18d8307383989e4073eec3d24,74348018
06a83b7dfdd869862f22bd43d965a667717a56ab691c7841990d5cde7dc8671a,1000
